,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
821526,R2L03AGIJPG1WT,5,210,224,N,N
821573,R2DZIC1EMZZFXE,1,7,24,N,N
821586,R7UTOMGSZMBHU,5,2,25,N,N
821604,R2QV4YQR9G7H43,5,138,168,N,N
821615,RIBJEUFIOU6RY,1,14,156,N,N
821682,R7EO63DLGVXU0,1,7,29,N,Y
821756,R17D7ZGDFGVNPX,1,11,61,N,N
821887,R3JDED6JGWK91N,5,23,24,N,Y
821901,R6TKYV8WN6K2U,5,22,31,N,N
821914,R258KA9IW7XPNU,1,3,31,N,N
821922,R1G4OW966EGZ8X,3,18,23,N,N
821930,RBERH0TPDMF8U,5,5,23,N,N
821958,R1J0OXC2SVV5X2,1,7,29,N,Y
822019,R3LE1GTLTOWSWH,1,1,37,N,N
822055,R1ICYYM2R1CU0O,4,401,430,N,N
822106,R21TW495Z7T0VB,5,18,29,N,N
822125,R2MFN5UN4AQY7F,1,5,29,N,Y
822181,R3VOXAX2RBJTL3,1,6,24,N,N
822187,R3KTGZCRSDTP0N,1,6,25,N,Y
822231,RZUBDEPOVFYTG,5,15,22,N,N
822236,R32D89XRPCEOR0,1,18,375,N,N
822251,R22FCHCFEQ0V49,1,18,26,N,N
822350,R3VASXF6CW2B1U,1,8,24,N,Y
822371,R3CCBRWXQGUV91,1,8,26,N,Y
822376,R25DJ0AN37JV9P,1,4,30,N,Y
822385,R2C44LZ35EVMP1,4,235,248,N,N
822428,R1BGCFS2HM2C85,4,78,88,N,N
822492,R3FH66BY7J5HSR,1,22,31,N,Y
822542,R20MQ1XOTVKT9T,1,7,31,N,N
822544,R2B6H6IEY7NSK5,1,9,29,N,N
822559,R31JNOADZLMETF,1,18,29,N,N
822574,R2PP8R8RXSIQID,4,19,28,N,N
822589,RQSGLF8USX8DM,1,6,23,N,N
822611,RZQPZMODMVSWB,4,4,31,N,N
822633,R1PT4GCGGJHNCE,1,2,34,N,N
822638,RG194F6PO8BTD,5,26,31,N,N
822797,R2P7NYUVKOAD77,1,5,21,N,Y
822814,R1UG6GV6TB0F3U,1,5,20,N,N
822839,RQD0G7AROAB6D,1,14,37,N,N
822876,R1AY90B57P53V3,5,23,24,N,N
822897,RIXJHS30H8NGI,5,19,23,N,N
822918,R2VKYRI8U6VC6T,1,8,29,N,Y
822992,RU1MUOGJWTKZP,3,27,28,N,Y
823014,R2XM7LPRCZSPC6,2,111,144,N,Y
823070,R1VCEH18V1U2GE,2,2,20,N,Y
823074,R37GXCAMO4YMCV,1,9,32,N,Y
823108,R12CNVVYJ8ND1I,1,4,92,N,Y
823177,R1C7RQ20UX1K9G,1,19,21,N,N
823218,R2RQ0Z941ZXCC4,1,46,108,N,N
823252,R1IDNFKAF85GME,4,50,53,N,Y
823265,R220ULKVJ4C9JH,1,8,26,N,N
823274,ROBEVL5YSI25Z,4,16,41,N,N
823299,R11FR9UUMUZXWO,1,8,29,N,Y
823366,R3EZTVZD2H33FT,1,4,49,N,N
823373,R209FHCMO5KVI4,1,1,34,N,Y
823380,RG2D4H23XIHO7,1,80,103,N,N
823441,R24DBQRFN6MOKG,5,22,27,N,Y
823461,R1NH7Q0GFX9UL7,1,8,24,N,Y
823500,R28Z8X4N70PAMC,1,71,100,N,N
823509,R1UJRRBYI5SUHH,1,6,22,N,N
823574,R1JJJ0O6BKJGMG,4,29,30,N,Y
823648,R2SS1AJJMPA3C5,1,7,22,N,Y
823670,R3BAPMGUAKSIYZ,4,37,55,N,N
823764,R1YWGQ4VY0B8P1,4,37,39,N,N
823812,R2UF6YCC6BWYAG,1,0,20,N,N
823864,RKO6P9L3V5I2P,2,14,25,N,Y
823915,R1CM3BXFXWJM7L,4,92,97,N,Y
823970,RQIQBGXWLGVJO,1,10,35,N,Y
823979,R3630R3KA77RS3,3,16,22,N,Y
823987,R19VAS4WM8CQAE,2,14,21,N,N
824102,R3OP6BW71136UZ,5,18,21,N,Y
824166,RX5FRTVXTPFEK,1,0,20,N,Y
824364,RSM9UZBLJQXXS,1,8,35,N,N
824386,R2F8O70LVYTBXO,3,130,161,N,N
824395,RB7730EDO9OU2,2,10,24,N,Y
824448,R3JVVTIY2FSWWS,5,21,22,N,Y
824514,RY2WCDTXQ97IG,5,33,38,N,Y
824515,R19HR5R6BTJ7BF,1,5,25,N,N
824518,R2J4ZKPWDE1FPP,1,19,32,N,N
824551,R2GYO7WKCP4TOM,3,18,25,Y,N
824569,R3SQZM8JT3LNC1,5,18,20,N,N
824597,R22QJPFU9ZXWIK,4,19,21,N,Y
824617,R2FIJ3XTH1QY1J,2,22,32,N,N
824635,R1PNIDP63TNFSE,5,28,31,N,Y
824728,R1IM6KCW0Y2TDM,1,21,26,N,N
824754,RUNTLT20B53R6,1,76,103,N,Y
824787,R32L8MEWKQF5KK,1,203,246,N,N
824821,ROMPVQDOGG737,5,32,33,N,N
824917,R3S8I6UKC6YYWR,1,5,23,N,N
824959,R2OCSP3YM7Y79J,4,59,67,N,Y
825093,RF0L3HSI3YO3P,4,162,174,N,N
825119,R3MUW15LJKLA36,3,22,28,N,Y
825172,R3NW2I8V1DI0HW,3,95,107,N,Y
825201,R2OHQ4PPEKM0MT,5,32,39,N,Y
825228,RISUEUPBQL94G,4,36,43,N,N
825231,R5VG88G078D4U,5,16,21,N,N
825310,R2MEBULTJIQHZO,5,18,28,N,Y
825347,R3TVHZBH6BHEBL,1,5,56,N,N
825382,R1E87VENFKVL53,1,17,26,N,N
825390,R3L5Y8090RRCRY,2,20,35,N,N
825400,R1CXKKOLA984RT,4,26,36,N,N
825403,R30ZO0BKB07A4Z,5,15,25,N,Y
825409,R1E1549UQT09U0,1,7,39,N,Y
825466,R2C31J33OLZNA,5,21,23,N,N
825479,R3I3O0JZ3ECENE,5,39,48,N,N
825484,R1VKZZA1SS8TPJ,1,0,22,N,Y
825568,R2IJDYODR3SNTX,4,23,34,N,N
825604,R25I4U65QLJO94,1,12,33,N,N
825640,R2W6KS6ZNSWE1V,5,32,39,N,Y
825669,R2O3Z4JQWWBCFP,4,30,41,N,Y
825686,R2FCMBDOLVWRHS,3,0,22,N,Y
825794,R1Y35ZG6PB43M1,1,16,47,N,N
825905,R3NDTD29LOCLC3,3,253,285,N,Y
825912,RZ6IDCEYSF1E0,1,7,24,N,Y
825919,R1XLPZ9KJZZKLW,1,22,61,N,Y
825925,RVJPC9IN5EM7G,5,51,74,N,Y
825946,R71TBCTQXQYG0,4,32,48,N,N
826011,R2AEOZ2AS09HBL,2,12,26,N,Y
826014,R3ABH4ECUO2FFA,1,2,23,N,Y
826038,R3G9IESL8XBSX5,1,10,26,N,N
826054,R2RQCQUIGLLOY1,3,68,84,N,Y
826061,R1M8TV7T696VDX,5,104,127,N,N
826070,R17NPVY1Y4YFJV,5,134,159,N,N
826113,R1WYVU3MJ3CRJO,5,32,35,N,N
826119,R36N3XD5I30OZI,1,6,34,N,N
826196,R3FY953TEYRVK7,4,17,20,N,Y
826220,R2LL5PR96GW9WY,5,85,91,N,Y
826235,R1OB6JMR4K9OPF,1,12,36,N,N
826368,R1B9QVNOGIAK75,2,0,31,N,Y
826549,R5EGEY910F0A,2,146,161,N,N
826568,RJ0V87SGJ5TXX,4,26,29,N,Y
826585,R2DOYSAH1WJ7UC,5,147,157,N,N
826718,R1YB6CR8C0C1J1,5,15,20,N,Y
826746,RZC0RKFRKTOU7,1,5,46,N,Y
826813,R1MEUHL78NPHZG,5,20,27,N,N
826841,RS140GUQ5E1VO,3,6,31,Y,N
826955,R3OPE0DXVR4H1G,5,29,30,N,N
826960,R2LLI3UI75A4JU,2,8,39,N,N
826980,R3HFCXZVWX49UV,1,6,21,N,Y
826981,R256FGWT58YP0B,1,31,39,N,N
826994,R3K6HQEAUVFFGN,1,2,24,N,Y
827066,R35437M44E15AS,2,23,31,N,N
827145,R1ZH9J69QC5IE5,1,21,40,N,N
827194,R2XIW6MBL23NE9,3,25,29,N,N
827364,R15K780VVP7Z5H,1,18,21,N,N
827425,RG477QKPE84QN,1,5,21,N,Y
827449,R2UXXRIG5R3BXM,1,27,50,N,N
827525,R3H63A5CX9VAQT,5,30,30,N,N
827585,RSV17SVM3GIXU,1,10,24,N,Y
827590,R3UK5A62GW1PR5,5,4,43,N,N
827724,R3PC97JEODFKZT,1,47,60,N,N
827745,R2HJPLOT1I08OJ,5,17,29,N,N
827820,R1ER06O638GS3N,1,10,81,N,N
827904,R3OB0VF7NM6VC6,5,21,21,N,Y
827962,R33T7X6L5KNVSC,4,28,32,N,Y
827972,R24THH59C7KGBO,1,3,29,N,Y
828178,RWNSCKAIUWM8Q,5,62,67,N,Y
828240,R10C68AG9LIRZ6,5,18,21,N,Y
828254,R1R1CT9YYHN2M3,1,4,49,N,Y
828269,R35RQT00BXE2MU,2,35,43,N,Y
828272,R22I033QYL2NN9,1,18,38,N,N
828283,R3R9ILWOTWMQU6,1,11,32,N,N
828302,R2R4BRBHX4UL9T,5,0,21,N,Y
828376,R3MGUWAFZDY76U,5,15,25,N,N
828398,R3GHT7FZG5ME40,2,14,24,N,N
828456,R37TTKAA8U519H,1,2,22,N,N
828501,R1A4Y2T7WAZ5ZY,5,45,47,N,N
828502,R1F7CAET4XLW0N,1,24,28,N,Y
828551,R1WBCT408TD3BK,5,225,233,N,Y
828586,R3UN750RZLML8M,5,19,21,N,Y
828588,R3D90C5LB99MDD,5,583,630,N,N
828596,R2IQD8YVZJV3ZM,4,346,370,N,N
828629,R2C6A0P0FJBYP,5,17,24,N,N
828634,R9CIYX6KF1836,5,28,38,N,Y
828659,R3IN3XHGWSPJRN,3,14,32,N,N
828673,R4AMWJFZ9W2LN,4,6,33,Y,N
828690,R2JK8U65V7I7DN,1,95,119,N,N
828728,R2Z2N843L5WIRW,4,23,28,N,Y
828747,R1CGR0JQ9TWHO,1,48,53,N,N
828907,R2S32TYSDAXWDX,1,6,49,N,N
829190,RY8X12IEXN1IK,1,6,26,N,N
829221,R1XQG3NWY4TTZR,2,3,56,N,N
829247,R3NCPELLZR54EZ,5,10,31,N,N
829256,R2M70UHO0LB6YE,1,2,35,N,N
829272,R3ER8G09Z9VZ4L,4,20,27,N,Y
829307,R1U1W2S4PEZ6QO,5,26,32,N,Y
829345,R2F0OCXWFKUOZA,1,6,21,N,N
829414,R1E36HXKWBV8W4,1,3,25,N,Y
829529,R1BWJSXRKGL03I,2,8,28,N,N
829536,R2G0WRS6NDH9GH,1,17,21,N,N
829541,R16DA3LBTRCN08,2,31,41,N,Y
829604,R34FCGAHG82FUX,5,47,55,N,Y
829608,R227N8CQPMK7BD,2,9,26,N,Y
829669,ROLEH1RBMX9DM,2,15,23,N,N
829687,R2ED8XFTWDC5SD,1,0,95,N,N
829705,R3M7GWY7LSTE36,5,10,20,N,N
829725,R1LQEWLBMIATL6,1,27,68,N,Y
829833,R201S5U00BZNM8,4,15,23,N,N
829859,R6HVDK0SOEVTC,2,12,21,N,Y
829868,R3CXZCJ8P934X2,5,33,33,N,N
829927,R35WI79SI72HKW,2,4,50,N,N
829940,RMWMRGTMTGDT5,5,18,24,N,Y
829949,R21F4AL9BAPITV,5,36,37,N,N
829954,R2IHKH3O1Q2BOE,3,328,354,N,N
829974,R1T4UDFCICXJNC,5,41,43,N,Y
829986,R7V2ALQF0G141,4,83,93,N,N
829997,R2AERJDEUIUKVJ,1,2,36,N,N
830010,R7RATBNLMU37K,1,29,72,N,N
830022,RRH6AV6D4GP1P,3,19,28,N,N
830030,R1UZ61Q5PXNG5U,5,29,49,N,N
830054,R2GN0CN6UWC93T,5,32,38,N,N
830069,R34BH0U0NWGGT2,5,2,37,N,N
830072,R8LYAPUWPMPI8,2,1,65,N,N
830095,R20DRUV3M717X4,3,6,198,N,N
830125,RCNICR3J9JG9V,4,6,25,N,N
830153,R25Y98948UN1DG,3,23,23,N,Y
830168,R1PE8FU3M9VOHZ,2,0,119,N,N
830170,R2TY3THHFAZNDC,1,10,74,N,N
830179,R3M9I517E2ZJD7,1,18,21,N,N
830202,R3K9218FZP22SI,5,3,41,N,Y
830236,R25BR84NZ11JRV,4,3,26,N,N
830261,R3F67F4VLCZI0T,1,0,96,N,N
830263,R2E5WSV1DC6XAN,1,6,133,N,N
830272,R14610AI2VQS3X,1,52,73,N,N
830276,R3JLVILXY7XC51,5,411,424,N,N
830341,R1QUYA2980C9C0,4,7,20,N,N
830359,R7YY1OM6E6G36,5,18,22,N,N
830371,R2DW5Z5J51B0ZD,1,4,26,N,Y
830372,R299DEZRHO8QGX,1,52,65,N,N
830419,R1LN7B60CUE83V,2,2,88,N,N
830476,R324LVYMIC7XRG,5,26,35,Y,N
830525,R1DCP70NDZEPA1,4,27,39,N,N
830529,RRN39A52FIZP,4,46,56,N,N
830531,R31EWT4KVN0IL9,1,4,20,N,N
830581,R37VO5GMRAQJT5,2,15,29,N,N
830607,R11KJGI8HDB8XQ,2,1,62,N,N
830623,R1BJJU1NTWLPHP,3,45,61,N,N
830683,R26ZQUP4VNSIRL,3,1,61,N,N
830735,RSC0DGUMEQ9RP,2,20,81,N,N
830743,R3BK60ZPSCOL1L,3,1,26,N,N
830776,R2HHW4SE5W8X3V,5,18,29,N,Y
830816,R3TIRN6Y49TJIF,2,3,99,N,N
830901,R2N38PY06KEO6U,1,48,60,N,Y
830917,R1WZIIRFQOAZMO,3,9,21,N,N
830944,R11A18VIPVGKIK,5,21,24,N,N
830974,R18DECVSHUXO2Q,1,12,58,N,Y
831001,R3SE3C62TJ55KV,5,27,28,N,Y
831032,R1MVUR9O65XLNK,4,5,49,N,N
831039,R2U4CBVR6EH8YP,5,57,66,N,Y
831044,R1970XI0OKEDO,1,8,21,N,N
831063,R37PQUM7MET9BC,1,5,30,N,Y
831065,R3MTO7A79GGZ5X,5,0,22,N,Y
831167,R1HFNW9URL9DU2,5,33,46,N,N
831198,R1Y8QH1UAME288,2,17,20,N,Y
831200,R2XT37DDSZ8ROK,3,28,53,Y,N
831219,R31YWM8FO6KS2E,2,14,35,N,N
831237,REE6CY6KKNY7K,1,108,135,N,N
831301,R2KNP2O2HPXWJ3,3,16,41,Y,N
831317,R19BEDJ4U6MAYZ,3,62,68,N,N
831329,R1VPID09AZ7WB0,1,19,21,N,N
831373,R12H64V04TTQTS,5,21,22,N,Y
831378,R3IWKJWMK4XDS2,1,3,113,N,N
831404,R26BYKSQMFESU3,5,57,78,N,N
831411,RP2T5HAJYYLE0,2,65,80,N,N
831414,RI9Y6V389D6GP,1,86,105,N,N
831417,R1UMS89KK7XW74,1,4,63,N,N
831430,R16RBLBEQIVJ2U,5,37,52,N,N
831447,R2770ZKGXVKOCA,1,7,22,N,N
831466,R28WNA4SXWUASF,3,22,28,N,N
831481,R2IUFCTDPG1ZFI,3,4,21,N,Y
831497,RDFP0R4LC264T,5,19,26,N,N
831506,R4BCJ5ODWZUNW,1,105,127,N,N
831570,R25DLEX3RXIPJW,5,33,46,N,N
831591,R3NJH6G3WGV8HP,1,22,245,N,N
831599,R3KHOLGYP7BWQ8,1,7,83,N,N
831612,R1UTG8LCDFCV0O,1,0,33,N,Y
831665,R2ANWKAROFWGTY,1,5,102,N,N
831709,R1L4Z4WORVYOO,3,11,21,N,N
831728,R33MC7YC7Y4ZQG,5,25,36,N,N
831764,R1UMIHB5EV5O7M,2,10,28,N,N
831776,RLTF0PD693O6R,4,491,510,N,N
831780,RX79GV07F4VQT,1,18,115,N,N
831841,R3OZGCU6COE8OF,1,14,205,N,N
831849,R2WA862HSY1JTM,1,14,262,N,N
831905,R3EAMRPVYYDQ8F,5,291,323,N,N
831926,R27MTTK05K68B0,1,19,34,N,Y
831938,RLWQ962UD7Z3C,3,99,112,N,N
831969,R15BPMTLVO0ZSW,1,23,28,N,N
831974,R2JHQRRG9KGVQG,1,5,73,N,N
831977,RHJNXWWG4I4S1,1,13,33,N,N
831980,R1PCWODS7W3ES3,1,7,23,N,N
832000,RR935ZQJ3Y9B0,5,57,76,N,N
832031,R27G72RHK6C5B2,1,2,151,N,N
832046,RA9BNCO2HWKGS,5,55,72,N,N
832065,R17ZOT8OBWLWT0,1,0,112,N,N
832067,RFTRTOGQR77XA,2,254,286,N,N
832079,R2ZE4OZVOJQOVG,5,42,59,N,Y
832121,R1B434FKVSNLWT,1,14,109,N,Y
832182,R3BTMFJUP3D7XU,5,0,22,N,Y
832328,R7RMXTEC206GZ,1,5,76,N,N
832413,R1NVRUC6MIAYAE,1,3,20,N,Y
832610,R2GZXJJDCJ1EBY,1,11,69,N,N
832619,R3EN6XLEBRPDK0,1,1,23,N,N
832789,R16QQFNYVMKXME,5,18,21,N,Y
832951,R3GSL8KPQZ5C0K,2,7,22,N,Y
833009,R3RRYR7QM8D2JG,3,28,50,N,N
833376,R23H7CEKAEEL9R,1,3,26,N,N
833456,R3ABNO1GX0SFY3,1,15,21,N,Y
833578,R1326U5SW36F3I,5,213,238,N,Y
833617,R32XDVG9THR1C4,1,7,32,N,Y
833743,R7QGJVR5O7OB8,2,7,32,N,Y
833851,R2XB8OYLTRR0PN,1,9,134,N,Y
833933,R2XPZ7E7B9984V,5,28,31,N,N
833983,R5AEGJMWWCBG1,5,87,110,N,N
834109,R2WZL4E6XSHGNC,1,2,28,N,Y
834189,R3F0P66086Q8K5,4,36,46,N,Y
834282,R1SSO4VYL2KD86,1,8,35,N,N
834390,RUV43RXEBTYX8,2,18,23,N,Y
834420,R7JM2YSON55NB,1,13,40,N,Y
834428,R2OYTH8ZTAWUOT,5,23,27,N,N
834453,R2WWKB2ASVXJG6,1,73,76,N,Y
834537,RT78D1NXFCDJ3,1,2,213,N,N
834626,RMZVNGOVDFH2Y,5,24,25,N,Y
834634,R1XXJA7OBG8EUL,5,19,28,N,N
834643,RRLB05YIX3KH7,5,84,96,N,Y
834726,R1VADZ0TBSDD4P,1,35,68,N,N
834902,RK7RU0FIPASIG,1,5,280,N,N
834945,R1CAMMSTG74VSA,5,37,51,N,N
834989,R2EAKS879ZXSV,1,25,35,N,Y
835051,R14IXZNGIDNRQ4,5,16,20,N,N
835075,R1PAN3SBN4ZGLH,5,176,192,N,N
835141,R35BUKIL7T84QN,1,14,143,N,N
835236,R1XWCTH0TM78DA,5,21,34,N,N
835340,RQP6YMLAMWZSI,5,53,59,N,N
835357,R19TD8CAGG8WQ8,5,20,26,N,N
835426,R3IF4FUOG70C39,5,11,20,N,Y
835474,R30HQGHC01B7,4,25,26,N,Y
835528,R458OYUPCS2JT,5,39,42,N,N
835694,R9IG38T5UF4HV,2,35,37,N,Y
835708,R1RYP9AXGEWB6L,5,20,23,N,Y
835720,R2GO00U1SOBRM5,5,18,32,N,N
835728,R2X1D873WGDYNO,4,23,29,N,N
835746,R3NY8UCBUOE2YT,2,5,41,N,Y
835780,RHZNDAZQ7J7XW,5,0,20,N,Y
835889,R3PPLIUJ7JOPQI,5,119,129,N,N
835900,RDGGQWFIFE9D3,1,9,30,N,N
835951,R16FP5GNZPFFYT,1,3,22,N,N
836129,R2IP2WDV0RQ539,1,5,27,N,Y
836179,R1KNX4J4RHDVMW,3,4,25,N,Y
836239,R3UA96VYOQSZF0,1,12,23,N,Y
836451,R1G93ZHJ6QNF6T,3,42,51,N,N
836518,ROXR97TWJ61TE,3,8,30,N,Y
836645,RJH3A8JNXBZ16,3,0,21,N,Y
836894,R3K30GODW51QK0,5,23,23,N,Y
837165,R1LEGYETK0WB88,4,73,79,N,N
837195,R1WFRLVJW5AA6J,1,3,22,N,Y
837252,RNW3LZY8CU7ZI,1,1,33,N,Y
837316,R5AA539JO9SWP,1,6,31,N,Y
837441,R1OGGZTAG0GQ9Q,1,3,26,N,N
837462,RDEQNKESNI71U,1,21,24,N,Y
837567,R35D9VTH0F901,1,1,41,N,Y
837588,RRTBYD7PUAHX7,3,6,54,N,Y
837665,R1EXK40UQE7UFT,5,20,22,N,N
837709,R3H1N942JMIHUZ,1,8,264,N,N
837787,R3AXEBXBAURYD2,1,5,28,N,Y
837796,RCSX5C2PMZF9D,5,50,55,N,Y
837817,R3HBOCXP05Y33I,1,135,139,N,N
837854,R3QBM1I2BG9DC2,1,20,25,N,N
837892,R3HEG87TA93UN2,1,10,40,N,Y
837911,R32T008XOVOXKG,1,2,49,N,N
838060,RTFRRF3VHKX6K,5,28,32,N,N
838162,R14QB7L6BTUWNB,4,17,20,N,Y
838271,R3MYJIKZCJW6AP,4,20,21,N,N
838411,RX17KRU4XA08D,1,19,125,N,N
838421,R9DVTFZQAX4S,1,6,40,N,N
838649,R3TAQC6YI6PYHW,1,1,51,N,N
838752,R2AU2Z5OMIY52,1,5,101,N,N
838756,R9TSMHBD0OUKH,5,153,166,N,Y
838810,R2B808BJUVCH7C,3,2,83,N,Y
838883,R2L9H6OBRCUZ97,5,43,48,N,N
838905,R3A6CSQZOKL85A,1,4,250,N,N
838930,R3J6261GMXG5IE,5,65,70,N,N
838958,R3LXIOGF9AYA1N,1,2,309,N,N
838972,R2DXYR4ZE835TR,1,23,387,N,Y
839221,R7NYZD28OLRNV,5,78,91,N,N
839320,R1449ZOOC5Y8O5,5,23,27,N,Y
839432,R11RBN4X5OIIIG,5,34,99,N,Y
839486,R3LM0D4YCSX3FR,5,22,25,N,N
839587,R2GZU89DJ15LKU,5,17,21,N,N
839647,R12ZEJRBF8ZW8K,3,33,33,N,Y
839656,R38S9RLF8QZRXJ,1,5,29,N,N
839689,R7VMBU4PZTMWE,5,79,88,N,Y
839816,R27YJX8EBQ0GHX,5,57,63,N,Y
839937,RXM84XBOWYK8M,3,14,23,N,Y
839976,R1220HCW0WSK4K,2,9,29,N,N
840035,R7XIX75FC5P52,1,0,23,N,Y
840045,RLN18T8JLO62Y,4,21,21,N,Y
840401,R34BO3RS8Z1WCW,5,51,56,N,N
840410,R29812LP045QNY,4,20,27,N,N
840955,R1JW5LRJ68P426,5,10,21,N,N
840962,R1FNHYHLPGWIBX,1,20,21,N,Y
840995,R35I7BGQ416KLY,5,95,102,N,N
841084,R2OX8N0503FW0E,1,197,201,N,N
841117,R3PUD8NZYABLRB,1,4,29,N,N
841212,R1YJQD4XVVD1GV,1,86,113,N,Y
841644,R344YGYLXZD0GA,1,40,48,N,Y
841696,RK1ZJBTMHKG6P,5,23,25,N,N
841762,R1FRZ1KHS4AX0C,1,3,24,N,Y
841896,R3TKXE0ZZZHRKG,5,42,51,N,N
842203,RPX3SI79C51NO,3,33,34,N,N
842248,R99H06OZFOHOC,2,8,28,N,N
842275,R3IC45VN32KD9B,1,6,155,N,N
842285,R1KKM3JFI8X5GQ,1,19,21,N,N
842466,R35NDIZILEGEZO,5,23,25,N,Y
842506,R1HGKLY691AP6Q,4,35,35,N,Y
842509,R35W35BWD856CW,1,65,77,N,Y
842579,RNR9902QWYNNR,5,32,38,N,Y
842642,R2GRXQOL3OBSTP,5,19,25,N,Y
842753,R3K51OZLZRNPMF,1,1,30,N,Y
842817,R2XDWKN5K6TAAA,1,19,51,N,Y
843158,R1F2GXEEICCSVA,1,5,87,N,N
843220,R1B5ATMD5K57C1,5,13,20,N,Y
843228,R2Z2NZFOIMILUE,1,3,22,N,N
843287,R2LNZLZNJSJLMW,5,45,54,N,Y
843319,R1TIPPUB02YMJI,1,24,60,N,N
843329,R39BPAOZDBQUDV,3,22,34,N,Y
843380,R2G4L100KHGQXO,5,19,20,N,Y
843468,R2I2VV281ZAQRY,5,21,23,N,Y
843490,R31VYSELCHJZFY,4,16,22,N,Y
843563,R2S70KD2P8RD5M,5,21,24,N,Y
843598,R145T6C6864IPC,1,8,21,N,N
843690,R3VY1DMUKS8KEX,5,22,24,N,N
843699,R1BQ8IX1TRK0LI,3,14,20,N,Y
843729,R84Z3J1WO5D2J,5,31,31,N,Y
843738,RUN11L1IJC83O,4,29,29,N,Y
843748,R3NGQKMKW01569,2,10,31,N,Y
843801,R2E02CDOAARG7N,1,2,21,N,N
843830,R1O8IIDCF8N929,5,17,24,N,N
843969,R1METRO5UQZ8QO,1,1,23,N,Y
844093,R3AVJTKOU17IAJ,4,19,21,N,Y
844259,R3JZEKTU626ZYZ,2,6,21,N,N
844329,R10IUMNQ6QTFJS,5,21,22,N,Y
844608,R1R0HMPH2Y1XEE,4,25,25,N,Y
844705,ROMSQ4U4DZMAN,1,2,21,N,Y
845130,RAM3O0QYC15K9,1,10,66,N,N
845196,RDYC0YVTR0O49,2,13,35,N,N
845247,R8ZZWRC3PU3WS,1,51,259,N,N
845335,R2NB3P1EKLBV8X,1,16,164,N,N
845402,R2Q07P6ZGXS183,1,6,21,N,N
845438,R3TGAU1ZLSAMHN,1,61,82,N,Y
845529,RS4T1QX0LEIFS,5,19,23,N,N
845640,R143PYHR3ZX2O8,1,5,20,N,N
845685,R6HULZP4QL936,1,38,41,N,Y
845692,R2NLR8208DGN5W,5,20,22,N,N
845709,R2772I39ANN0GR,3,25,33,N,Y
845853,R2Q5KNRXIL92HW,5,26,29,N,N
845931,R3LYNNBMNER4VC,1,10,35,N,Y
846003,R3MZ4MFKABVBYB,5,72,79,N,N
846050,R1KN7ZIXR21RGJ,5,25,27,N,N
846066,RE429JN59OZ26,5,35,39,N,Y
846116,R3LBVWX6N21F4T,4,29,42,N,N
846358,R5OEKPLSSUGKC,4,20,22,N,N
846456,R1DCE7FPY7TH6R,1,13,146,N,N
846470,R1NCW42B3TETQK,1,11,29,N,Y
846498,RLTSG381ED85T,5,21,23,N,N
846533,RKC1URXBJ947,5,23,25,N,Y
846543,R37HJABIVCNUKE,5,28,29,N,N
846565,R3B5P650PR3QDL,5,24,26,N,N
846586,RKVQZBHW9BDN6,5,23,25,N,N
846615,R39KCZ3G01OD71,5,19,21,N,N
846710,R2MVN6K2EFJDND,5,22,22,N,N
846749,R3LD7QXSRFGJSW,1,2,20,N,Y
846800,R2AV8DBYQ13OSL,1,18,27,N,Y
846904,R1CNIMT3G7I862,5,41,44,N,N
846978,R12MCSO9UKDXF8,1,14,23,N,N
846986,RP7QV2YC954EI,1,12,114,N,N
847042,R2I4KIV80F17GC,5,38,38,N,Y
847144,R38JTHFDEBWCFS,1,0,26,N,N
847188,RQB3PP7D5OL3M,1,11,25,N,N
847247,R1IAQ5VH8USLKF,1,20,23,N,Y
847303,R3QBDZP8LYITZ0,3,22,26,N,Y
847409,R3GPDJ8CKQWVRO,5,37,39,N,N
847559,R1ZFC0G7RQVON,4,53,53,N,Y
847792,R1C1S5BI7XXQLN,3,60,70,N,Y
847876,R3DMJWOWJZG5NP,1,16,25,N,Y
847903,R36PGQX3XMRKQ7,3,22,29,N,Y
848066,R2UF4B9LNPW5V1,1,67,70,N,N
848074,RZKG4S6J0W10X,3,3,83,N,Y
848343,R22NYNIBNTQMBW,1,1,27,N,N
848360,R34N4FMK4EBWIT,1,5,196,N,Y
848963,R3JCURAMX1SL6V,2,21,22,N,N
849090,R2OLHZPIT4ZD0C,1,25,215,N,N
849196,R1IBS7BGGZYHAT,1,0,24,N,Y
849256,RPIBA1R7OHXT3,1,4,89,N,Y
849297,R2IO8QXL8705Y0,5,37,39,N,Y
849346,R1AQ013NAF60YD,5,43,46,N,N
849377,RYAAG7QJE5PGJ,4,19,20,N,Y
849455,R3AGK96GW6AIZE,4,19,21,N,N
849587,R1A9LDW587NHYG,1,0,24,N,N
849665,RDRSPY3166FG3,1,12,22,N,N
849756,R1E19Y9I2WW7X1,1,2,47,N,N
850013,R1YVC75MFCLMKU,4,26,30,N,Y
850127,RQZZ2Z8R3VRO1,1,10,20,N,Y
850185,RCAIMAYKRND1E,5,9,39,N,N
850325,RTH5JHKXAADUJ,4,16,23,N,N
850361,R2X94054AIIIOD,1,10,183,N,N
850402,R3P82FBB07BE1B,1,110,141,N,N
850534,R7QQT2RIJD8X8,5,30,41,N,Y
850600,R2QWZLXVYR1GY,4,16,28,N,N
